corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,qkmw.0,6735,38397,0,6749,8980,0
qd,qkmw.0,6735,38397,0,8993,10488,0
qd,qkmw.0,6735,38397,0,10502,11766,0
qd,qkmw.0,6735,38397,0,11779,12292,0
qd,qkmw.0,6735,38397,0,12306,13774,0
qd,qkmw.0,6735,38397,0,13787,15531,0
qd,qkmw.0,6735,38397,0,15544,17368,0
qd,qkmw.0,6735,38397,0,17381,22750,0
qd,qkmw.0,6735,38397,0,22763,30039,0
qd,qkmw.0,6735,38397,0,30052,35339,0
qd,qkmw.0,6735,38397,0,35353,36094,0
qd,qkmw.0,6735,38397,0,36107,37025,0
qd,qkmw.0,6735,38397,0,37038,38397,0
qd,qkmw.0,38413,80030,0,38427,39239,0
qd,qkmw.0,38413,80030,0,39252,43881,0
qd,qkmw.0,38413,80030,0,43894,46585,0
qd,qkmw.0,38413,80030,0,46598,51238,0
qd,qkmw.0,38413,80030,0,51251,53123,0
qd,qkmw.0,38413,80030,0,53136,54148,0
qd,qkmw.0,38413,80030,0,54161,57359,0
qd,qkmw.0,38413,80030,0,57372,59233,0
qd,qkmw.0,38413,80030,0,59246,59602,0
qd,qkmw.0,38413,80030,0,59615,60246,0
qd,qkmw.0,38413,80030,0,60260,62117,0
qd,qkmw.0,38413,80030,0,62130,63083,0
qd,qkmw.0,38413,80030,0,63097,64400,0
qd,qkmw.0,38413,80030,0,64414,65980,0
qd,qkmw.0,38413,80030,0,65993,69366,0
qd,qkmw.0,38413,80030,0,69380,71095,0
qd,qkmw.0,38413,80030,0,71108,72798,0
qd,qkmw.0,38413,80030,0,72812,77571,0
qd,qkmw.0,38413,80030,0,77584,78082,0
qd,qkmw.0,38413,80030,0,78095,80030,0
qd,qkmw.0,80045,121981,0,80059,80580,0
qd,qkmw.0,80045,121981,0,80593,83125,0
qd,qkmw.0,80045,121981,0,83138,86131,0
qd,qkmw.0,80045,121981,0,86145,91557,0
qd,qkmw.0,80045,121981,0,91570,92894,0
qd,qkmw.0,80045,121981,0,92907,96160,0
qd,qkmw.0,80045,121981,0,96173,98518,0
qd,qkmw.0,80045,121981,0,98531,99073,0
qd,qkmw.0,80045,121981,0,99087,103218,0
qd,qkmw.0,80045,121981,0,103231,106081,0
qd,qkmw.0,80045,121981,0,106094,106793,0
qd,qkmw.0,80045,121981,0,106806,107549,0
qd,qkmw.0,80045,121981,0,107562,109477,0
qd,qkmw.0,80045,121981,0,109490,111312,0
qd,qkmw.0,80045,121981,0,111325,113877,0
qd,qkmw.0,80045,121981,0,113890,114962,0
qd,qkmw.0,80045,121981,0,114975,115215,0
qd,qkmw.0,80045,121981,0,115228,116651,0
qd,qkmw.0,80045,121981,0,116664,117693,0
qd,qkmw.0,80045,121981,0,117706,121981,0
qd,qkmw.0,121996,166953,0,122010,122764,0
qd,qkmw.0,121996,166953,0,122777,123419,0
qd,qkmw.0,121996,166953,0,123433,123773,0
qd,qkmw.0,121996,166953,0,123787,128168,0
qd,qkmw.0,121996,166953,0,128181,129539,0
qd,qkmw.0,121996,166953,0,129553,131543,0
qd,qkmw.0,121996,166953,0,131556,135263,0
qd,qkmw.0,121996,166953,0,135277,136418,0
qd,qkmw.0,121996,166953,0,136432,142723,0
qd,qkmw.0,121996,166953,0,142736,145474,0
qd,qkmw.0,121996,166953,0,145488,146054,0
qd,qkmw.0,121996,166953,0,146067,148473,0
qd,qkmw.0,121996,166953,0,148486,149719,0
qd,qkmw.0,121996,166953,0,149732,155742,0
qd,qkmw.0,121996,166953,0,155756,156970,0
qd,qkmw.0,121996,166953,0,156984,158016,0
qd,qkmw.0,121996,166953,0,158030,158504,0
qd,qkmw.0,121996,166953,0,158517,160750,0
qd,qkmw.0,121996,166953,0,160763,161921,0
qd,qkmw.0,121996,166953,0,161935,163775,0
qd,qkmw.0,121996,166953,0,163789,166953,0
qd,qkmw.0,166968,217042,0,166982,170530,0
qd,qkmw.0,166968,217042,0,170543,171760,0
qd,qkmw.0,166968,217042,0,171773,172586,0
qd,qkmw.0,166968,217042,0,172599,175438,0
qd,qkmw.0,166968,217042,0,175452,178915,0
qd,qkmw.0,166968,217042,0,178928,180262,0
qd,qkmw.0,166968,217042,0,180275,183782,0
qd,qkmw.0,166968,217042,0,183796,185510,0
qd,qkmw.0,166968,217042,0,185523,187230,0
qd,qkmw.0,166968,217042,0,187244,189330,0
qd,qkmw.0,166968,217042,0,189343,191753,0
qd,qkmw.0,166968,217042,0,191766,192937,0
qd,qkmw.0,166968,217042,0,192950,195105,0
qd,qkmw.0,166968,217042,0,195119,200981,0
qd,qkmw.0,166968,217042,0,200994,203448,0
qd,qkmw.0,166968,217042,0,203462,204800,0
qd,qkmw.0,166968,217042,0,204813,209996,0
qd,qkmw.0,166968,217042,0,210009,210627,0
qd,qkmw.0,166968,217042,0,210640,215090,0
qd,qkmw.0,166968,217042,0,215103,215934,0
qd,qkmw.0,166968,217042,0,215947,217042,0
